,0,1
108525,108525,0
20458,20458,1
9478,9478,3
69114,69114,3
80462,80462,3
89164,89164,3
100968,100968,0
41953,41953,0
12902,12902,0
60070,60070,0
135601,135601,0
54964,54964,3
105839,105839,0
104825,104825,0
13446,13446,3
60759,60759,0
98451,98451,3
38764,38764,0
49215,49215,1
48758,48758,3
54308,54308,3
81074,81074,3
115843,115843,3
33129,33129,0
86668,86668,0
108780,108780,3
87696,87696,3
26629,26629,0
71503,71503,3
134762,134762,1
111549,111549,0
58303,58303,0
26746,26746,0
35078,35078,1
89942,89942,3
65426,65426,0
129811,129811,3
101539,101539,3
42298,42298,0
69612,69612,0
32951,32951,0
65734,65734,0
26562,26562,1
81536,81536,3
78805,78805,0
53557,53557,3
93289,93289,3
65371,65371,0
34406,34406,3
12385,12385,3
122401,122401,3
124833,124833,3
63631,63631,1
105733,105733,0
14168,14168,0
68076,68076,3
104418,104418,0
125268,125268,0
50863,50863,1
100921,100921,0
31718,31718,0
63682,63682,0
51062,51062,3
99271,99271,0
955,955,0
102102,102102,3
1483,1483,0
54677,54677,0
52628,52628,0
50207,50207,0
129754,129754,3
32557,32557,0
15551,15551,0
95832,95832,0
134001,134001,0
52366,52366,3
90550,90550,0
1005,1005,0
68341,68341,0
111993,111993,3
83787,83787,1
64499,64499,3
78854,78854,0
98543,98543,0
9807,9807,3
74650,74650,1
56256,56256,0
88,88,3
131942,131942,0
103082,103082,0
71357,71357,0
20123,20123,3
22700,22700,3
130262,130262,1
8928,8928,0
83104,83104,0
20016,20016,3
31887,31887,0
78212,78212,1
53946,53946,3
110587,110587,0
85696,85696,3
122632,122632,3
61145,61145,0
18759,18759,0
37162,37162,3
116161,116161,0
92860,92860,3
123408,123408,0
95853,95853,0
53356,53356,3
92953,92953,1
50036,50036,0
20896,20896,0
81026,81026,0
128828,128828,0
93325,93325,3
61042,61042,1
17579,17579,0
106542,106542,3
34521,34521,3
44369,44369,3
102921,102921,0
25588,25588,3
5923,5923,3
72612,72612,0
97939,97939,1
19704,19704,3
65575,65575,0
39154,39154,3
98159,98159,0
90856,90856,0
33118,33118,0
128079,128079,0
95927,95927,1
91947,91947,3
124530,124530,1
104033,104033,3
62231,62231,1
55893,55893,0
119407,119407,0
65397,65397,3
115834,115834,3
117345,117345,3
86845,86845,3
21968,21968,0
104771,104771,0
36141,36141,3
81683,81683,3
89963,89963,3
8249,8249,3
119186,119186,0
16357,16357,3
62499,62499,0
104954,104954,1
124889,124889,4
114272,114272,3
95662,95662,1
91540,91540,0
73362,73362,0
369,369,3
121195,121195,0
92131,92131,0
76781,76781,3
120744,120744,0
36635,36635,0
107747,107747,3
9608,9608,0
25140,25140,3
90889,90889,0
16231,16231,3
68532,68532,0
98398,98398,0
45747,45747,0
60900,60900,0
83665,83665,3
30612,30612,0
19136,19136,3
9819,9819,3
54804,54804,0
72745,72745,0
51683,51683,0
133961,133961,3
68174,68174,0
49675,49675,1
15241,15241,3
67202,67202,0
105981,105981,0
104037,104037,3
28799,28799,3
132719,132719,1
74605,74605,3
39849,39849,0
35452,35452,3
84842,84842,1
83711,83711,3
45397,45397,1
105408,105408,3
101689,101689,3
64424,64424,3
101351,101351,0
107196,107196,3
43672,43672,0
89010,89010,3
132984,132984,0
122710,122710,0
58042,58042,3
42161,42161,1
107018,107018,1
123628,123628,3
66698,66698,0
128415,128415,0
132031,132031,3
82849,82849,0
64844,64844,0
77284,77284,0
49026,49026,3
109215,109215,0
66597,66597,0
106172,106172,0
45721,45721,0
19706,19706,0
119479,119479,0
21890,21890,3
9858,9858,3
98599,98599,0
71039,71039,3
128338,128338,0
36387,36387,1
115674,115674,0
82727,82727,0
98939,98939,3
4098,4098,3
18012,18012,3
113770,113770,1
77915,77915,3
57059,57059,0
100747,100747,1
59401,59401,1
27601,27601,0
92009,92009,3
76053,76053,3
117418,117418,0
55660,55660,0
54944,54944,0
64166,64166,0
77344,77344,3
91289,91289,3
83753,83753,3
2145,2145,0
53970,53970,0
133822,133822,3
90438,90438,3
108334,108334,3
60478,60478,0
20811,20811,0
134961,134961,0
66268,66268,0
111620,111620,0
115587,115587,3
118926,118926,3
123546,123546,3
121563,121563,0
7926,7926,3
11276,11276,0
55125,55125,0
52026,52026,0
27704,27704,3
62455,62455,3
27231,27231,1
112817,112817,3
52751,52751,0
128369,128369,0
78164,78164,3
23468,23468,3
49471,49471,0
21051,21051,3
67472,67472,1
113275,113275,1
69375,69375,1
24015,24015,4
129392,129392,1
78605,78605,3
75192,75192,1
105248,105248,3
81953,81953,0
92748,92748,1
43521,43521,0
89334,89334,3
43268,43268,3
81693,81693,3
1858,1858,0
86294,86294,3
49461,49461,1
25681,25681,3
117800,117800,0
94960,94960,0
64953,64953,0
94109,94109,3
36099,36099,0
91458,91458,0
3175,3175,0
44675,44675,0
3929,3929,3
68763,68763,3
130562,130562,0
94662,94662,0
104538,104538,3
29147,29147,3
83649,83649,0
46672,46672,3
9721,9721,0
118763,118763,3
54717,54717,0
110664,110664,0
23676,23676,0
6532,6532,3
52117,52117,1
95576,95576,1
21598,21598,0
87146,87146,3
22317,22317,0
26294,26294,3
6280,6280,3
79047,79047,1
14972,14972,3
125186,125186,3
6128,6128,3
107599,107599,3
33398,33398,0
89121,89121,0
68063,68063,3
123673,123673,0
52036,52036,0
32302,32302,3
40858,40858,0
48694,48694,3
130998,130998,0
119920,119920,1
83235,83235,0
58733,58733,3
107893,107893,0
80027,80027,3
132712,132712,3
88382,88382,0
63764,63764,0
124549,124549,0
88354,88354,3
16358,16358,2
39740,39740,3
60383,60383,0
8679,8679,3
73165,73165,0
14940,14940,3
55116,55116,3
127855,127855,3
92100,92100,3
35893,35893,3
37878,37878,0
83757,83757,3
88845,88845,0
66281,66281,0
84711,84711,0
113911,113911,3
129429,129429,0
123005,123005,0
56122,56122,3
34444,34444,3
71323,71323,0
82276,82276,3
111659,111659,1
18475,18475,3
128065,128065,0
78376,78376,0
128939,128939,3
41809,41809,3
123045,123045,0
89908,89908,0
71485,71485,1
103454,103454,0
50878,50878,0
134931,134931,0
23755,23755,0
45626,45626,0
76664,76664,0
6244,6244,3
23076,23076,0
86964,86964,0
132756,132756,3
102618,102618,0
63717,63717,0
48213,48213,0
81826,81826,0
19848,19848,0
120134,120134,1
87768,87768,0
90008,90008,0
79151,79151,1
39487,39487,3
36265,36265,0
127345,127345,3
19922,19922,0
35369,35369,1
6632,6632,3
96206,96206,2
120277,120277,3
34990,34990,3
39569,39569,0
86561,86561,3
43979,43979,0
26177,26177,0
38442,38442,3
86375,86375,0
106249,106249,3
79256,79256,0
83902,83902,0
8860,8860,0
84535,84535,0
132183,132183,0
135380,135380,3
36922,36922,0
69194,69194,1
46693,46693,0
71186,71186,1
113478,113478,3
76371,76371,3
68654,68654,3
29822,29822,0
97376,97376,0
53115,53115,3
134231,134231,0
119623,119623,1
131279,131279,3
51338,51338,3
118659,118659,0
37166,37166,3
67962,67962,0
130525,130525,0
92505,92505,0
130197,130197,3
14820,14820,0
121446,121446,3
27914,27914,3
59148,59148,3
133336,133336,3
91709,91709,0
55524,55524,0
132173,132173,1
106670,106670,3
102997,102997,0
40759,40759,0
20812,20812,1
113382,113382,0
19415,19415,0
124821,124821,1
957,957,0
14730,14730,3
111905,111905,0
73848,73848,0
87603,87603,0
36242,36242,3
128273,128273,0
34392,34392,3
101991,101991,0
79383,79383,0
94373,94373,0
50644,50644,3
14132,14132,3
13559,13559,0
51834,51834,3
124921,124921,1
68824,68824,0
8383,8383,3
94168,94168,1
54133,54133,0
28583,28583,3
132345,132345,0
63125,63125,3
132887,132887,0
109075,109075,0
43460,43460,3
8111,8111,3
16255,16255,1
22924,22924,0
61960,61960,0
106318,106318,0
133881,133881,3
114013,114013,3
39755,39755,0
20582,20582,0
33571,33571,0
5129,5129,3
51797,51797,0
64553,64553,0
131153,131153,0
43768,43768,0
55945,55945,3
39172,39172,0
102836,102836,3
72016,72016,3
54674,54674,3
85009,85009,0
113571,113571,3
89892,89892,3
7068,7068,3
116636,116636,1
86910,86910,0
38401,38401,0
34733,34733,0
35563,35563,3
65619,65619,1
73852,73852,3
77023,77023,0
17584,17584,3
11579,11579,3
9729,9729,0
86892,86892,0
95630,95630,3
58267,58267,1
16808,16808,0
26815,26815,0
16189,16189,0
9735,9735,0
23680,23680,3
59011,59011,0
31874,31874,1
108052,108052,0
15036,15036,0
109707,109707,0
27038,27038,3
60847,60847,0
42702,42702,0
101168,101168,0
94016,94016,0
97713,97713,3
70598,70598,0
29499,29499,0
71287,71287,3
34131,34131,0
1356,1356,0
40859,40859,0
83500,83500,0
91419,91419,0
21377,21377,0
58064,58064,0
23741,23741,1
68137,68137,0
7142,7142,3
52220,52220,0
18236,18236,3
21228,21228,3
12791,12791,0
109808,109808,0
123108,123108,0
26258,26258,0
12165,12165,3
116428,116428,3
83116,83116,0
79771,79771,3
27769,27769,3
129797,129797,0
87369,87369,3
130950,130950,0
108701,108701,1
113120,113120,0
96391,96391,2
79246,79246,3
2117,2117,0
60707,60707,3
126743,126743,0
59715,59715,3
65861,65861,0
72397,72397,3
88446,88446,0
55177,55177,0
123442,123442,0
114983,114983,0
38691,38691,0
39951,39951,3
51156,51156,0
15279,15279,0
38043,38043,3
14801,14801,0
80480,80480,3
10617,10617,0
79696,79696,3
49996,49996,0
26768,26768,3
73007,73007,3
122318,122318,0
130713,130713,3
81825,81825,0
53518,53518,0
115930,115930,3
118504,118504,0
60622,60622,1
42295,42295,0
115848,115848,3
41490,41490,0
23131,23131,0
106362,106362,0
76801,76801,0
80430,80430,3
107587,107587,3
20041,20041,3
39716,39716,0
76243,76243,4
31421,31421,0
831,831,0
18178,18178,0
89070,89070,3
31251,31251,0
131446,131446,0
84012,84012,0
93488,93488,0
58058,58058,0
89990,89990,0
2430,2430,3
101403,101403,0
92618,92618,0
101915,101915,1
50662,50662,3
65065,65065,0
42753,42753,1
104460,104460,3
123354,123354,3
123274,123274,0
28471,28471,3
118085,118085,1
118840,118840,0
19040,19040,3
268,268,1
30127,30127,0
106738,106738,0
30777,30777,0
68441,68441,3
118758,118758,0
71475,71475,0
95528,95528,3
18969,18969,3
69475,69475,3
59809,59809,0
121164,121164,0
66792,66792,3
54208,54208,0
18139,18139,3
105422,105422,1
110964,110964,0
56616,56616,0
126487,126487,0
114274,114274,4
8887,8887,1
35514,35514,0
86212,86212,3
122543,122543,0
73926,73926,0
49785,49785,0
65600,65600,3
31025,31025,0
98876,98876,0
29517,29517,0
8445,8445,3
108185,108185,0
82101,82101,1
63139,63139,0
97672,97672,0
32080,32080,0
43942,43942,0
111894,111894,0
50923,50923,1
17070,17070,0
60027,60027,0
467,467,3
134897,134897,0
33098,33098,3
107566,107566,3
99940,99940,0
58497,58497,0
49010,49010,0
96493,96493,2
113709,113709,3
3363,3363,0
54487,54487,3
38611,38611,0
22279,22279,0
68081,68081,3
109402,109402,0
90565,90565,0
73503,73503,0
19634,19634,0
93729,93729,3
116844,116844,3
25884,25884,3
39642,39642,3
119281,119281,0
124854,124854,3
56019,56019,1
55802,55802,1
16994,16994,3
80864,80864,3
135080,135080,0
70988,70988,3
104246,104246,0
93003,93003,0
37013,37013,3
98592,98592,3
29769,29769,0
63676,63676,3
116571,116571,0
29139,29139,3
53605,53605,0
134905,134905,1
73782,73782,3
8474,8474,3
36323,36323,0
120144,120144,0
80101,80101,1
351,351,0
33531,33531,1
91298,91298,1
90864,90864,0
124643,124643,0
86775,86775,3
54541,54541,1
55992,55992,3
3334,3334,3
83092,83092,3
33538,33538,3
117794,117794,3
49124,49124,3
57685,57685,3
222,222,4
48952,48952,0
96285,96285,2
47891,47891,3
99176,99176,3
24113,24113,0
101098,101098,3
39780,39780,0
53384,53384,0
23602,23602,0
126463,126463,0
69304,69304,3
45512,45512,3
47125,47125,3
115603,115603,0
97765,97765,0
2753,2753,0
56928,56928,3
95113,95113,0
92669,92669,3
78965,78965,0
9289,9289,0
5182,5182,3
124233,124233,0
80405,80405,0
13773,13773,1
127099,127099,0
11165,11165,0
49784,49784,3
134388,134388,3
65682,65682,0
81160,81160,1
48163,48163,0
28809,28809,3
119664,119664,3
74863,74863,3
115272,115272,1
124892,124892,0
61504,61504,3
3999,3999,3
40246,40246,3
33929,33929,3
123533,123533,0
132361,132361,0
86508,86508,0
12610,12610,0
119915,119915,0
44018,44018,0
36832,36832,3
3942,3942,3
74169,74169,0
49413,49413,3
64978,64978,0
42033,42033,3
85168,85168,0
104742,104742,0
52267,52267,3
68939,68939,3
33369,33369,0
110339,110339,0
5977,5977,3
115093,115093,1
127639,127639,3
131466,131466,0
43630,43630,0
40035,40035,0
134308,134308,0
102154,102154,0
4371,4371,3
28042,28042,3
85471,85471,0
44673,44673,0
77626,77626,0
55899,55899,0
93522,93522,0
45981,45981,0
18876,18876,3
35478,35478,1
87865,87865,0
40603,40603,0
25323,25323,3
70076,70076,3
128718,128718,1
134447,134447,3
40847,40847,0
6927,6927,3
117223,117223,3
96010,96010,0
87929,87929,3
42127,42127,3
97633,97633,3
53275,53275,3
55336,55336,3
115350,115350,3
50686,50686,1
85174,85174,0
86556,86556,3
30078,30078,0
97802,97802,0
39558,39558,0
127483,127483,0
75393,75393,3
62192,62192,0
49566,49566,3
29628,29628,0
69860,69860,0
51891,51891,0
43012,43012,0
32359,32359,0
125118,125118,1
16935,16935,0
1193,1193,0
63725,63725,0
58184,58184,3
124674,124674,3
125775,125775,3
63024,63024,3
75211,75211,0
46056,46056,0
81388,81388,3
7056,7056,3
54217,54217,0
105651,105651,3
77973,77973,1
69332,69332,3
93833,93833,0
112944,112944,3
100189,100189,0
59723,59723,0
121680,121680,0
13456,13456,1
78851,78851,0
3835,3835,3
62463,62463,0
47808,47808,3
104750,104750,3
113626,113626,3
59631,59631,0
40328,40328,1
42134,42134,0
83523,83523,0
125905,125905,0
69534,69534,1
94374,94374,0
40628,40628,3
16424,16424,1
123306,123306,4
30826,30826,0
48649,48649,3
73789,73789,3
28712,28712,3
69637,69637,3
29643,29643,0
83451,83451,0
125198,125198,3
34891,34891,4
119830,119830,0
113788,113788,0
86420,86420,0
53698,53698,1
91994,91994,3
63403,63403,3
104617,104617,0
59250,59250,0
120417,120417,3
103730,103730,0
90172,90172,0
76193,76193,1
55855,55855,3
22216,22216,0
5590,5590,3
60921,60921,3
98313,98313,3
126254,126254,3
83733,83733,0
101180,101180,3
54363,54363,1
93698,93698,0
57416,57416,0
19573,19573,0
43022,43022,0
92903,92903,0
25243,25243,0
65281,65281,0
123516,123516,3
9380,9380,3
58167,58167,0
71498,71498,0
58544,58544,3
116043,116043,3
18292,18292,0
62105,62105,0
124111,124111,1
23422,23422,3
9194,9194,0
49585,49585,0
108985,108985,3
68900,68900,3
120920,120920,3
59585,59585,1
106819,106819,0
29255,29255,0
71377,71377,3
91959,91959,1
8554,8554,3
90583,90583,0
96292,96292,2
71234,71234,3
23856,23856,0
102065,102065,3
20956,20956,0
35238,35238,3
44535,44535,0
118141,118141,3
31503,31503,3
4910,4910,3
64405,64405,3
100358,100358,0
59906,59906,1
75797,75797,1
119272,119272,0
61878,61878,0
11894,11894,3
133799,133799,0
99730,99730,1
17897,17897,0
27344,27344,0
8239,8239,3
101679,101679,0
96624,96624,2
54635,54635,3
12398,12398,0
28470,28470,3
53248,53248,3
115774,115774,3
47168,47168,1
25232,25232,0
72269,72269,0
30621,30621,0
21745,21745,0
80158,80158,0
111966,111966,0
10062,10062,0
106275,106275,0
41867,41867,3
130669,130669,3
133725,133725,4
31526,31526,3
15166,15166,3
73028,73028,0
3620,3620,3
8466,8466,3
34586,34586,0
7409,7409,3
81853,81853,0
50238,50238,0
84182,84182,0
58558,58558,0
5026,5026,3
69709,69709,3
49359,49359,0
2799,2799,0
63633,63633,0
75458,75458,3
80089,80089,0
125858,125858,0
27285,27285,0
49236,49236,0
5805,5805,3
131789,131789,0
133292,133292,3
44246,44246,0
82358,82358,3
108629,108629,0
6434,6434,3
120543,120543,3
75150,75150,0
121697,121697,3
118887,118887,3
32138,32138,0
15517,15517,0
19100,19100,3
103162,103162,3
36618,36618,1
31765,31765,1
55004,55004,0
22375,22375,3
23954,23954,1
122290,122290,0
56932,56932,3
77615,77615,3
108087,108087,0
74290,74290,3
28310,28310,3
11496,11496,0
110269,110269,0
43914,43914,1
87260,87260,0
124128,124128,3
120293,120293,3
77191,77191,3
81018,81018,3
135213,135213,0
59259,59259,0
135260,135260,0
52223,52223,0
97669,97669,0
102244,102244,0
25211,25211,0
110064,110064,3
35338,35338,0
2069,2069,0
67991,67991,3
106463,106463,0
93776,93776,3
17386,17386,4
99702,99702,3
101697,101697,0
55832,55832,3
62696,62696,0
82290,82290,3
95200,95200,0
80953,80953,1
100471,100471,0
59280,59280,0
123256,123256,0
266,266,0
53825,53825,0
122434,122434,3
114418,114418,3
87800,87800,0
119309,119309,3
102987,102987,3
21544,21544,3
12849,12849,3
10099,10099,0
13431,13431,0
92991,92991,1
15099,15099,3
3169,3169,0
131766,131766,0
94411,94411,0
93454,93454,0
65955,65955,4
3001,3001,0
117258,117258,0
102801,102801,0
48964,48964,0
78299,78299,0
80783,80783,0
20154,20154,1
94955,94955,1
39447,39447,0
33917,33917,3
78822,78822,3
75581,75581,0
6315,6315,3
16856,16856,0
86329,86329,1
94516,94516,0
12813,12813,0
84928,84928,3
82103,82103,0
58955,58955,0
44766,44766,3
133360,133360,0
78268,78268,3
14502,14502,3
61992,61992,3
10271,10271,3
134833,134833,0
74870,74870,1
74871,74871,1
63834,63834,0
111457,111457,0
61420,61420,3
3125,3125,0
114235,114235,1
33817,33817,1
84804,84804,0
4954,4954,3
27978,27978,3
64023,64023,0
84121,84121,0
92048,92048,3
52548,52548,3
115110,115110,3
67588,67588,0
47977,47977,0
34614,34614,0
73385,73385,0
72839,72839,0
47339,47339,3
99789,99789,0
7673,7673,3
119874,119874,3
104015,104015,0
98552,98552,0
75834,75834,3
51462,51462,0
106113,106113,0
2087,2087,3
66699,66699,1
30179,30179,0
12005,12005,0
40844,40844,0
18635,18635,0
51615,51615,0
105131,105131,3
44026,44026,0
1296,1296,0
131499,131499,0
119266,119266,0
115047,115047,0
68549,68549,3
101957,101957,1
54572,54572,3
122532,122532,0
92069,92069,0
110145,110145,0
93071,93071,0
35593,35593,1
131383,131383,3
119849,119849,3
22245,22245,0
84098,84098,3
85158,85158,0
12649,12649,3
98566,98566,0
36274,36274,0
85633,85633,3
49024,49024,1
30864,30864,0
56534,56534,0
92434,92434,0
74856,74856,3
4579,4579,3
33999,33999,0
48810,48810,1
122687,122687,3
85067,85067,0
20668,20668,0
85503,85503,0
82923,82923,0
103963,103963,0
70048,70048,3
16038,16038,0
68134,68134,3
13425,13425,0
43373,43373,0
2635,2635,0
17913,17913,3
50565,50565,0
95991,95991,0
117867,117867,0
3123,3123,3
38234,38234,0
87032,87032,0
111106,111106,0
11019,11019,0
82508,82508,3
9497,9497,0
74476,74476,0
37428,37428,3
34795,34795,0
128636,128636,0
133033,133033,0
122975,122975,0
22598,22598,0
70829,70829,3
18974,18974,0
54907,54907,3
134376,134376,0
20904,20904,3
40442,40442,3
48690,48690,0
101734,101734,0
41570,41570,0
19852,19852,3
82965,82965,0
99737,99737,0
26977,26977,0
16327,16327,0
50077,50077,0
75544,75544,0
117853,117853,3
82395,82395,0
67433,67433,0
34101,34101,3
78133,78133,0
117914,117914,0
4097,4097,3
48434,48434,0
103292,103292,0
89750,89750,3
34473,34473,0
124057,124057,0
21303,21303,3
71443,71443,0
10459,10459,3
53770,53770,3
79485,79485,3
66163,66163,0
4124,4124,3
64493,64493,0
59565,59565,0
107629,107629,3
66626,66626,3
69523,69523,3
113967,113967,3
67422,67422,3
78409,78409,3
86666,86666,3
85596,85596,0
5660,5660,3
12173,12173,3
135311,135311,3
75566,75566,0
61661,61661,1
15336,15336,1
75719,75719,0
101189,101189,3
118727,118727,3
95349,95349,0
31756,31756,0
33272,33272,3
108870,108870,0
62882,62882,1
67522,67522,0
73593,73593,0
28905,28905,3
130677,130677,0
129619,129619,0
27051,27051,0
57197,57197,1
83909,83909,0
121192,121192,0
3396,3396,1
118417,118417,0
15119,15119,0
80397,80397,3
131088,131088,3
63302,63302,3
121141,121141,0
73192,73192,0
65205,65205,0
75807,75807,0
59705,59705,3
65473,65473,3
48102,48102,0
112635,112635,3
22774,22774,0
14375,14375,0
72228,72228,0
108299,108299,1
72472,72472,1
30606,30606,0
100803,100803,3
125889,125889,0
49293,49293,3
21257,21257,3
120637,120637,0
110119,110119,0
9406,9406,3
73195,73195,0
118186,118186,3
17787,17787,3
3359,3359,3
52860,52860,3
11972,11972,3
2102,2102,0
130179,130179,1
17539,17539,1
105245,105245,0
16112,16112,0
116788,116788,3
109076,109076,3
53992,53992,0
55586,55586,3
7000,7000,3
49560,49560,3
95252,95252,0
32416,32416,0
65512,65512,0
25659,25659,3
39988,39988,0
83567,83567,0
47250,47250,0
55136,55136,0
117579,117579,3
49342,49342,0
69197,69197,0
22050,22050,3
70235,70235,0
96087,96087,3
66110,66110,1
35549,35549,3
52005,52005,0
85356,85356,0
118783,118783,3
131682,131682,3
47847,47847,0
92892,92892,0
89456,89456,3
85858,85858,0
71256,71256,3
107660,107660,3
73407,73407,0
75301,75301,3
239,239,0
129607,129607,3
131808,131808,4
57185,57185,0
115743,115743,0
48535,48535,0
78618,78618,1
64678,64678,4
127033,127033,0
54179,54179,3
60097,60097,0
75156,75156,3
35601,35601,0
76082,76082,0
101322,101322,0
82710,82710,0
86381,86381,0
47603,47603,1
130220,130220,0
7687,7687,3
76520,76520,0
7808,7808,3
126256,126256,0
6939,6939,3
49064,49064,0
5012,5012,3
47101,47101,0
123285,123285,3
69054,69054,0
91506,91506,1
116851,116851,0
27550,27550,0
8420,8420,3
101298,101298,0
122438,122438,0
63735,63735,3
127222,127222,3
98392,98392,0
126647,126647,3
10245,10245,0
49517,49517,3
62064,62064,3
91059,91059,0
